Review,Point
quán nổi_tiếng nên bánh_cuốn ăn ngon ko quá ướt và có độ xốp mịn bù lại chỗ ngồi chật_hẹp không_gian tù_túng bí hơi gửi xe đưa 20k không chịu thối la lên thì đưa lại 10k thật là bực_mình không muốn quay lại,4.2
chi cũng ngon nhất là tàu_hũ chè thái hay flan nhất khoản sầu_riêng,7.0
mua bánh kem về tặng mẹ bánh kem ngon có_nhân bên trong bánh nên không ngán trang_trí cũng đẹp_mắt bánh đồng tiến chất_lượng nên sinh_nhật mình hay mua tại đây có loại bánh kem nhỏ 1517k giá_cả dễ mua,8.2
mình đặt một suất mì lạnh 70k nhưng chất_lượng đồ ăn quá tệ so với giá mì không có một_chút nước nào mà là mì không bên trên là hai miếng thịt nướng với 5 lát dưa_chuột ăn_không có một_tí gia_vị nào nhạt thênh thếch chưa kể là mình phải đổi đến 3 lần shipper các anh ý cũng nói thái_độ của nhân_viên khá khó_chịu trải nghiệm không_thể_nào tệ hơn mình đặt không biết bn đơn và đây là lần đầu_tiên phải đánh_giá một quán 1 sao không bao h đặt lại,1.0
bún hơi cứng khó ăn thịt lợn luộc tệ đậu rán kiểu lạ nchumg bún thì ko trách làm gì vì chắc cả đn ko có quán nào có bún ép như ngoài hn nhưng đồ ăn đi kèm thì ko ổn mà so với giá quá chát nhg quán có món chân gà rất ngon,4.6
khôn gian rông rãi thoáng mát hơn rất nhiều quán có hai tầng tầng 1 nhỏ hơn tầng 2 thoáng và rộng hơn rất nhiều menu đa đạng và nhiều lựa_chọn hệ_thống nhà_hàng này khá có tiếng về chất_lượng và khẩu_vị đồ ăn_không lẫn vào đâu được không_gian bên cơ_sở này lại khá rộng rái phục_vụ nhiệt_tình nếu đi ăn thì nên lệch những giờ cao_điểm 1 chút thì sẽ được thưởng_thức thoải_mái hơn theo kinh_nghiệm của mình,7.6
trước hay ăn bánh_xèo ở mặt_đường đội cấn giờ quán dẹp rồi nên chuyển vào trong ngõ ăn thử xem sao 10k cái xèo ăn cũng bt bột mỏng_tang rau cũng ít xin thêm thì gọi chị chủ coi như ko nghe thấy luôn cuối_cùng đành ăn tạm vậy nem_lụi ăn cũng ko đặc_sắc lắm nói_chung ăn cho biết chứ mình ko ấn_tượng chỗ ngồi thì bé ngồi ngay mặt ngõ mà với nữa là vệ_sinh mình cảm_thấy ko được sạch_sẽ vì ko thấy chỗ rửa rau ăn tạm thôi,5.2
cf dừa rất là ngon đá xay rất nhuyễn lần đầu mình uống thử thật_sự rất là ngon 3,10.0
view khá xinh đồ ăn thì ngon bá cháy ngon từ đồ ăn cho đến nước châm hợp với túi_tiền nhưng nhân_viên hơi khó_chịu một_tí chắc tại quán đông có dịp sẽ quay lại ❤ ️,7.0
vào quán k ngửi thấy mùi đồ ăn mà toàn mùi thúi bún đậu mắm_tôm kêu phần_lớn dọn ra 2 con chỉ biết ngồi cười đậu_phụ thì nhiều thịt_thà thì ít đặc_biệt k thể_nào k nhắc tới mắm_tôm mắm thì đương_nhiên là thúi rồi nhưng mắm hôm_nay phải gọi là thúi đặc_biệt chấm vào mà muốn nôn hết đồ ăn ra ngoài thôi nhé tạm_biệt quán từ nay 😘,2.4
bữa_nay ghé ăn lại ai_ngờ dính suất mì ếch quá_sức fail 😭 😭 😭 mọi hôm ăn ngon toẹt vời mà chả hiểu hôm_nay thế_nào rau tươi sạch sợi mì ngon tuy_nhiên hơi ít bắp_chuối ok cũng dễ hiểu do đắt nhưng tiếc quá_chừng nước nhưng thì nguội tanh đỉnh_điểm là ếch đợt này to đoành to dã_man luôn nên là nấu chưa chín thịt ăn vào còn mọng mọng nước dai dai kiểu giống thịt nấu nửa_vời chán lắm ạ đem vào bếp hâm_nóng lại cũng không khả_quan hơn bỏ nguyên con ếch to_đùng không ăn nữa cũng vì_thế tô mì dở ngang thôi dừng cuộc_chơi rút nhẹ hẹn quán một ngày xa khác mình sẽ quay lại ăn tiếp 😂 😂 giá_cả ở đây ổn ăn hợp_lý tô 2030k cóc ép rất ngon nhân_viên vui_vẻ nhiệt_tình,6.6
giờ quán này cậy có tiếng rồi nên phong_cách phục_vụ đi xuống hay sao ý vào quán nhân_viên phục_vụ mặt lạnh_tanh ra gọi đồ thì lâu không_gian quán thì quá ồn_ào,2.6
đặt mì hải_sản ship về mì bò là sao,4.2
trưa hôm_qua mình có oder 3 phần cơm qua grab 2 phần cơm sườn bì chả 1 phần cơm khổ_qua cà ớt chả bị chua lúc đầu ăn mình không để_ý lắm lúc sau mới phát_hiện được kết_quả 3 người_nhà mình bị đau bụng tiêu lỏng từ hôm_qua đến giờ các bạn nếu muốn đặt cơm ở đây mình khuyên các bạn không nên đặt nữa thật lòng đó mình đi ngang thấy đông quá nên đặt về ăn thử kết_quả bị như vậy xin cạch mặt quán,1.0
sáng vừa_rồi mún ăn món chi đó lạ lạ nên ghé qua phan thanh ăn mỳ quảng ếch quán bán mỳ quảng các loại nhưng thấy mỳ quảng_ếch được nhiều người ăn nên mình cũng thử thấy một phần như_vậy rất nhiều đặc_biệt ếch ăn thấy thấm ngọt thịt thơm mùi nghệ thịt mềm ăn rất ngon_ăn mỳ kèm bánh_tráng và nước ép cóc thấy được lắm phần như vậy 30k ăn thấy thích quán này đông khách lắm,8.8
lên vincom xem phim rồi ghé đây ăn luôn công_nhận sang chảnh àm đông quá nên hơi xô bofof đồ ăn ko ngon phục_vụ kém vì quá đông,5.6
quán chỉ bán mỗi mì quảng có mì quảng_tôm thịt mì quảng gà mình gọi tôm thịt mì quảng ở đây k ăn vs bánh_tráng mà ăn với bánh_phồng_tôm cũng lạ_miệng nhưng mình thấy k ngon như mọi người đồn nước sauce hơi mặn so vs khẩu_vị mình một tô 25 hay 30k j đó mình k nhớ rõ được 2 con tôm vs 3 lât thịt quán k có mình quảng sườn hic hic nước sauce cũng k ấm lúc mang ra lạnh_ngắt đc cái trang_trí cũng bắt_mắt nói_chung cũng đáng để thử 😝 😝,6.4
ủa thuê bảo_vệ ngồi trước cửa làm_việc nặng_nhọc lắm hay gì mà khách_hàng vào hỏi còn chỗ không thì kêu không biết vào trong mà hỏi xong còn nạt_nộ kiểu dân giang_hồ ủa vậy vô làm ông chủ đi chứ làm bảo_vệ trong xe chi là thái_độ lạ_vậy méo bao_giờ ghé ăn thêm lần nào nữa nhé mọi người kêu_gọi tẩy_chay quán này cho nó khỏi bán cho ai nữa,1.0
bữa_nay lừoi quá nên order về ăn mì bò vẫn ngon như ngày nào bạn mình ăn mì cá trứng nhưng nghe bảo cá vụn và hơi ít may quá mình ăn mì bò hihi rau này là rau ăn kèm bánh_tráng thịt heo á nhìn cũng nhiều bỏ_xừ ý mình k ăn rau nên vứt ra hết hà bên này nếu ship deli phải đơn trên 100k k là tính phụ_phí 10k đó muốn ăn thì rủ thêm anh_em đồng_đội ăn cho vui nhé bánh_tráng cái 5k mỏng giòn bẻ vào mì cực ngon,8.2
món ăn 100 thái luôn mình ăn quán này từ hồi cơ_sở cũ cơ sau_này chuyển địa_điểm mới xa_tít nên cũng ít đi lần này quay lại may mà không thất_vọng lắm đồ ăn ngon quán rộng_rãi hợp vệ_sinh tuy_nhiên giá_cả đã tăng hơn so vs hồi quán cũ rồi 😂,8.4
2 đứa vào ăn 2tô phở gọi 1 phần mang về tổng 3tô 253k vì người nhà_ăn rau nên lần nào mua về cũng dặn nhiều rau hôm_nay quên dặn sợ mất_công mấy bạn phục_vụ nên mình lấy rau trong phần ăn dư của mình và cụ_thể là chỉ có 4cọng ngò gai và 2nhánh rau quế vì rau hôm_nay dọn ra nhiều cọng dính dơ mình lựa lại nên mình chú_ý đc mình cằm bao_nhiêu thì bất_ngờ 1chị không mặc đồ phục_vụ trong quán đến giật bịch phở của mình rồi mở tung ra lục mấy cọng rau quăng ra ngoài khiến mình bất_ngờ vô_cùng 😲 chưa định_thần kịp hiểu chuyện gì thị chị ấy nói 1 phần rau về 10k mình có nói đó h mua ở quán mình vẫn xin rau thêm và hơn nữa nãy mình lấy rau trong phần ăn dư của mình chứ k lấy thêm của quán mà hơn hết nếu muốn thu tiền thì nói mình trả chứ sao làm kỳ vậy thì chị ấy ngoe_ngoảy cầm luôn dĩa rau trên bàn mình đi nơi khác ủa … một quán ăn lớn có tiếng_tăm giá 1 phần phở 8090k cũng không phải rẻ mà có cách cư_xử như_vậy thì mọi người nghĩ sao ạ cho_dù muốn thu tiền rau không phải chỉ cần nói với khách là được sao khách có đến ăn thì quán mới có tiền chứ không_lẽ quán phở sống nhờ bán rau ạ cả gia_đình ăn_ở đây ngót_nghét cũng hơn chục năm lần đ 2 đứa vào ăn 2tô phở gọi 1 phần mang về tổng 3tô 253k vì người nhà_ăn rau nên lần nào mua về cũng dặn nhiều rau hôm_nay quên dặn sợ mất_công mấy bạn phục_vụ nên mình lấy rau trong phần ăn dư của mình và cụ_thể là chỉ có 4cọng ngò gai và 2nhánh rau quế vì rau hôm_nay dọn ra nhiều cọng dính dơ mình lựa lại nên mình chú_ý đc mình cằm bao_nhiêu thì bất_ngờ 1chị không mặc đồ phục_vụ trong quán đến giật bịch phở của mình rồi mở tung ra lục mấy cọng rau quăng ra ngoài khiến mình bất_ngờ vô_cùng 😲 chưa định_thần kịp hiểu chuyện gì thị chị ấy nói 1 phần rau về 10k mình có nói đó h mua ở quán mình vẫn xin rau thêm và hơn nữa nãy mình lấy rau trong phần ăn dư của mình chứ k lấy thêm của quán mà hơn hết nếu muốn thu tiền thì nói mình trả chứ sao làm kỳ vậy thì chị ấy ngoe_ngoảy cầm luôn dĩa rau trên bàn mình đi nơi khác ủa … một quán ăn lớn có tiếng_tăm giá 1 phần phở 8090k cũng không phải rẻ mà có cách cư_xử như_vậy thì mọi người nghĩ sao ạ cho_dù muốn thu tiền rau không phải chỉ cần nói với khách là được sao khách có đến ăn thì quán mới có tiền chứ không_lẽ quán phở sống nhờ bán rau ạ lần đầu_tiên sau hơn 1 năm dịch k dám ăn ngoài quay lại quán thay_đổi từ chất_lượng đến cách phục_vụ chất_lượng đồ ăn đi xuống nước_dùng không nóng đủ để chín được thịt tái_lạt_lẽo không còn mùi_vị như trước kêu tô đặc_biệt thiếu mất bò viên k có sụn hỏi nhân_viên thi đc bỏ thêm 14 cục bò viên 😅 lấy xe chưa kịp chạm xe nhân_viên kêu “ cho lấy tiền giữ xe ” ngạc_nhiên chập 3 vì đó h mình tự cho ng đẩy xe cho mình chứ quán giữ xe miễn_phí mình hỏi lại là quán h thu tiền xe à thì bảo muốn cho nhiêu cho là xin tiền khách hay ép khách trả tiền_vậy các bạn đã từng là khách quen thì cân_nhắc với các sự thay_đổi này nhé tránh ngỡ_ngàng như mình 😵 ‍ 💫 lần đầu_tiên sau hơn 1 năm dịch k dám ăn ngoài quay lại quán thay_đổi từ chất_lượng đến cách phục_vụ chất_lượng đồ ăn đi xuống nước_dùng không nóng đủ để chín được thịt tái_lạt_lẽo không còn mùi_vị như trước kêu tô đặc_biệt thiếu mất bò_viên lấy xe chưa kịp chạm xe nhân_viên kêu “ cho lấy tiền giữ xe ” ngạc_nhiên chập 3 vì đó h mình tự cho ng đẩy xe cho mình chứ quán giữ xe miễn_phí mình hỏi lại là quán h thu tiền xe à thì bảo muốn cho nhiêu cho là xin tiền khách hay ép khách trả tiền_vậy các bạn đã từng là khách quen thì cân_nhắc với các sự thay_đổi này nhé tránh ngỡ_ngàng như mình 2 đứa vào ăn 2tô phở gọi 1 phần mang về tổng 3tô 253k vì người nhà_ăn rau nên lần nào mua về cũng dặn nhiều rau hôm_nay quên dặn sợ mất_công mấy bạn phục_vụ nên mình lấy rau trong phần ăn dư của mình và cụ_thể là chỉ có 4cọng ngò gai và 2nhánh rau quế vì rau hôm_nay dọn ra nhiều cọng dính dơ mình lựa lại nên mình chú_ý đc mình cằm bao_nhiêu thì bất_ngờ 1chị không mặc đồ phục_vụ trong quán đến giật bịch phở của mình rồi mở tung ra lục mấy cọng rau quăng ra ngoài khiến mình bất_ngờ vô_cùng 😲 chưa định_thần kịp hiểu chuyện gì thị chị ấy nói 1 phần rau về 10k mình có nói đó h mua ở quán mình vẫn xin rau thêm và hơn nữa nãy mình lấy rau trong phần ăn dư của mình chứ k lấy thêm của quán mà hơn hết nếu muốn thu tiền thì nói mình trả chứ sao làm kỳ vậy thì chị ấy ngoe_ngoảy cầm luôn dĩa rau trên bàn mình đi nơi khác ủa … một quán ăn lớn có tiếng_tăm giá 1 phần phở 8090k cũng không phải rẻ mà có cách cư_xử như_vậy thì mọi người nghĩ sao ạ cho_dù muốn thu tiền rau không phải chỉ cần nói với khách là được sao khách có đến ăn thì quán mới có tiền chứ không_lẽ quán phở sống nhờ bán rau ạ cả gia_đình ăn_ở đây ngót_nghét cũng hơn chục năm lần đầu_tiên gặp cảnh như vậy lần đầu_tiên sau hơn 1 năm dịch k dám ăn ngoài quay lại quán thay_đổi từ chất_lượng đến cách phục_vụ chất_lượng đồ ăn đi xuống nước_dùng không nóng đủ để chín được thịt tái_lạt_lẽo không còn mùi_vị như trước kêu tô đặc_biệt thiếu mất bò_viên lấy xe chưa kịp chạm xe nhân_viên kêu “ cho lấy tiền giữ xe ” ngạc_nhiên chập 3 vì đó h mình tự cho ng đẩy xe cho mình chứ quán giữ xe miễn_phí mình hỏi lại là quán h thu tiền xe à thì bảo muốn cho nhiêu cho là xin tiền khách hay ép khách trả tiền_vậy các bạn đã từng là khách quen thì cân_nhắc với các sự thay_đổi này nhé tránh ngỡ_ngàng như mình 😵 ‍ 💫,1.0
ngày 1712 mk có đặt sh nem_lụi nhận hàng sau 20p nem thì nguội_ngắt lại còn trắng như chưa chín rau đã ít lại còn nát đây là lần đầu cũng là lần cuối mình đặt_hàng ở cửa_hàng tú xèo này,4.2
hôm trước tầm 3h30 có một anh nhân_viên phục_vụ đeo kính_phục_vụ mặt rất cộc nói_chuyện với khách như_không muốn bán,3.0
